tconst	averageRating	numVotes
tt0168062	8.8	27
tt0168388	6.5	141
tt0168759	5.0	20
tt0168809	7.6	68
tt0169581	4.8	8
tt0170146	7.6	8
tt0170220	7.2	9
tt0170233	8.2	11
tt0170289	6.5	25
tt0170593	3.4	42
tt0170635	5.6	82
tt0170709	5.3	78
tt0170784	5.1	16
tt0170914	8.6	63
tt0170925	8.3	26
tt0171459	6.8	16
tt0171809	3.1	47
tt0172188	6.1	911
tt0172243	8.4	29
tt0172731	8.2	29
tt0172877	6.7	95
tt0173218	5.7	22
tt0173348	7.2	14
tt0174022	5.7	8
tt0174246	8.4	55
tt0174269	6.2	30
tt0174391	6.0	13
tt0174472	5.7	17
tt0174628	7.1	11
tt0174685	2.2	3968
tt0174714	5.2	32
tt0174812	7.3	153
tt0175072	7.2	14
tt0175583	7.5	15
tt0175586	5.8	183
tt0175953	6.8	90
tt0176030	4.3	8
tt0176075	7.2	223
tt0176149	4.6	10
tt0176313	5.8	52
tt0176377	6.0	36
tt0176562	4.4	60
tt0176601	7.0	33
tt0177280	6.6	208
tt0177466	8.1	8
tt0177650	5.2	2190
tt0177749	7.2	1374
tt0177804	7.5	17
tt0177826	6.4	28
tt0178050	5.6	1840
tt0178056	6.3	13
tt0178394	6.4	41
tt0178490	6.8	27
tt0178546	5.6	138
tt0178651	8.0	10
tt0178796	7.8	14
tt0178979	4.9	135
tt0179191	6.6	116
tt0179237	5.5	17
tt0179705	6.6	24
tt0179722	7.4	36
tt0179809	6.7	62
tt0179861	3.6	1341
tt0179970	5.6	121
tt0180066	7.2	42
tt0180229	5.1	64
tt0180399	4.5	17
tt0180729	7.2	85
tt0180869	6.6	22
tt0180881	8.6	583
tt0181301	4.5	194
tt0181577	7.6	392
tt0181654	8.1	270
tt0181928	5.4	11
tt0182208	5.9	17
tt0182221	3.1	294
tt0182276	7.4	27
tt0182408	7.4	1284
tt0182857	6.9	16
tt0183469	3.7	13
tt0183669	7.1	27
tt0183882	3.7	226
tt0183912	5.2	26
tt0184080	7.8	28
tt0184118	5.7	962
tt0184153	6.7	270
tt0184566	4.3	10
tt0185051	8.6	128
tt0185075	7.3	56
tt0185079	8.1	342
tt0185149	8.1	39
tt0185238	6.5	30
tt0185290	5.8	11
tt0185367	6.6	65
tt0185415	7.5	32
tt0185470	3.7	10
tt0185777	4.2	12
tt0186465	7.3	37
tt0186637	5.1	104
tt0186756	5.3	12
tt0186993	3.6	298
tt0187015	5.5	16
tt0187030	6.2	56
tt0187039	5.3	307
tt0187180	5.5	12
tt0187750	4.7	388
tt0188421	7.0	732
tt0188431	3.9	33
tt0188484	7.6	19
tt0188822	7.6	10
tt0188981	7.0	7
tt0189089	6.8	184
tt0189124	6.4	305
tt0189269	7.2	56
tt0189343	6.1	48
tt0189491	6.3	11
tt0189566	5.8	9
tt0189574	6.8	14
tt0190037	6.5	16
tt0190062	6.5	38
tt0190088	7.9	184
tt0190266	7.4	8
tt0190377	5.9	192
tt0190714	6.5	7
tt0190819	7.7	19
tt0191624	3.9	102
tt0191791	5.1	15
tt0192084	7.2	11
tt0192302	7.3	18
tt0192427	6.0	133
tt0192641	7.0	6
tt0192948	5.7	75
tt0193365	7.1	32
tt0193855	7.2	21
tt0193971	4.3	620
tt0194021	5.7	75
tt0194081	6.8	9
tt0194299	7.4	271
tt0194369	7.5	49
tt0194375	5.4	10
tt0194617	6.0	29
tt0194682	6.0	20
tt0194722	4.7	3018
tt0195067	5.3	9
tt0195119	5.9	100
tt0195166	4.5	108
tt0195570	5.1	13
tt0195596	4.4	31
tt0195673	6.3	31
tt0195688	4.9	20
tt0196031	6.6	6
tt0196942	5.3	74
tt0197715	5.7	14
tt0197774	5.7	12
tt0197885	4.5	18
tt0198047	7.1	115
tt0198302	6.0	33
tt0198631	5.6	26
tt0198654	7.0	593
tt0198746	5.4	6
tt0198794	5.6	46
tt0199060	4.4	13
tt0199485	5.6	302
tt0199553	6.9	27
tt0199626	5.4	26836
tt0199656	6.2	7
tt0200081	4.2	15
tt0200273	6.3	8
tt0200282	6.8	1404
tt0200309	7.2	2830
tt0200317	5.8	13
tt0200367	4.2	9
tt0200398	7.1	97
tt0200715	7.4	34
tt0201302	6.6	8
tt0202073	6.6	68
tt0202077	7.2	382
tt0202134	6.5	57
tt0202221	6.7	47
tt0202402	5.5	12255
tt0202428	6.6	35
tt0203030	6.3	17
tt0203224	6.9	364
tt0203558	7.5	21
tt0203581	5.1	683
tt0204558	6.5	36
tt0204644	6.3	109
tt0204713	6.5	45
tt0204777	7.1	952
tt0204900	7.5	159
tt0205190	6.5	2725
tt0205205	5.2	27
tt0205306	8.8	2325
tt0205332	6.9	80
tt0205492	7.7	174
tt0205884	4.9	50
tt0205887	3.9	35
tt0206054	7.1	41
tt0206115	6.9	292
tt0206497	7.5	81
tt0206573	6.6	44
tt0206951	7.0	579
tt0207423	7.2	9
tt0207525	5.1	12
tt0207553	5.9	74
tt0208065	6.2	23
tt0208435	5.6	140
tt0208464	6.6	106
tt0208483	6.5	79
tt0208916	6.3	54
tt0208970	6.3	13
tt0209316	6.7	55
tt0209336	6.7	29
tt0209604	7.0	26
tt0209616	8.4	13
tt0209664	3.7	57
tt0209871	5.2	204
tt0210378	7.2	11
tt0210380	6.5	91
tt0210570	6.8	10
tt0210670	3.8	47
tt0210697	6.0	112
tt0210910	7.2	841
tt0211521	8.7	10
tt0211611	3.3	22
tt0211617	4.8	11
tt0211782	8.0	15
tt0211784	6.8	83
tt0212138	5.2	11
tt0212390	7.9	108
tt0212648	7.0	29
tt0212720	7.2	326361
tt0213202	9.2	31
tt0214011	3.4	160
tt0214130	6.1	50
tt0214333	6.5	11
tt0214474	5.9	12
tt0214571	8.2	15
tt0214646	5.9	164
tt0214798	7.2	30
tt0214995	6.4	36
tt0215087	7.9	45
tt0215209	5.9	24
tt0215386	4.3	49
tt0215431	7.5	26
tt0215515	8.0	113
tt0215860	6.8	26
tt0216158	3.8	18
tt0216224	6.6	136
tt0216413	2.7	17
tt0216503	7.4	66
tt0216666	6.2	59
tt0216676	5.4	23
tt0217322	7.0	51
tt0217599	8.9	266
tt0217797	7.6	19
tt0217889	8.1	13
tt0217905	6.5	82
tt0218003	6.3	83
tt0218159	8.8	8
tt0219108	7.6	7
tt0219332	6.3	66
tt0219487	5.2	119
tt0219590	7.2	7
tt0219683	5.2	9
tt0220245	7.5	30
tt0220253	8.0	341
tt0220381	6.0	135
tt0220411	5.8	35
tt0220476	4.5	50
tt0220650	5.2	80
tt0220939	6.1	72
tt0220940	8.2	17
tt0220969	7.1	1070
tt0221229	7.7	18
tt0221528	4.6	8
tt0222046	5.4	7
tt0222515	5.3	129
tt0222786	4.0	162
tt0222935	6.4	25
tt0223020	4.9	24
tt0223438	5.5	57
tt0223639	8.4	43
tt0223986	6.2	7
tt0224048	5.0	199
tt0224086	3.7	236
tt0224575	6.8	77
tt0225493	6.1	186
tt0225633	4.6	128
tt0225648	5.7	14
tt0225819	8.4	23
tt0225932	6.9	8
tt0226921	7.4	105
tt0227060	5.5	228
tt0227359	8.1	9
tt0227445	6.8	135313
tt0227575	5.5	13
tt0228265	7.0	40
tt0228457	6.1	550
tt0228518	6.4	26
tt0228526	6.7	30
tt0228686	3.6	19
tt0228712	3.6	85
tt0228823	8.4	14
tt0228931	7.7	84
tt0229502	5.6	31
tt0229519	6.5	259
tt0229549	6.7	37
tt0229922	8.4	2549
tt0229979	4.6	41
tt0230111	4.9	8
tt0230422	5.3	252
tt0230643	6.8	29
tt0230686	7.4	71
tt0230873	7.3	41
tt0230894	6.8	21
tt0231030	6.6	8
tt0231827	7.0	56
tt0231934	7.9	7
tt0231942	5.1	15
tt0232210	6.9	8
tt0232272	4.2	60
tt0232457	4.5	65
tt0232515	8.2	172
tt0232739	6.7	26
tt0233008	5.8	26
tt0233103	8.4	218
tt0233126	6.7	12
tt0233251	8.0	8
tt0233422	7.4	13794
tt0233587	6.5	101
tt0233602	5.0	10
tt0233670	4.9	19
tt0233797	4.5	47
tt0233887	8.2	11
tt0233948	7.1	21
tt0234105	6.0	583
tt0234328	7.5	13
tt0234412	4.4	46
tt0234636	5.3	133
tt0234687	9.0	8
tt0235082	8.1	207
tt0235350	3.3	36
tt0235509	6.3	100
tt0235665	4.7	14
tt0235886	9.3	24
tt0235904	7.4	281
tt0236035	6.1	23
tt0236250	6.4	26
tt0236374	6.5	103
tt0236733	6.4	8
tt0236768	7.1	13
tt0236794	3.8	12
tt0236832	5.3	23
tt0236946	6.4	5
tt0237133	5.3	49
tt0237186	4.8	33
tt0237257	8.1	97
tt0237687	5.4	328
tt0237706	3.6	226
tt0238054	5.7	15
tt0239446	6.5	15
tt0239855	3.6	42
tt0240287	7.7	104
tt0240596	5.4	31
tt0240627	7.7	19
tt0240732	4.4	709
tt0240869	7.0	350
tt0241512	5.8	13
tt0241618	7.2	40
tt0241660	6.7	154
tt0241770	7.6	16
tt0242092	6.0	11
tt0242336	7.7	301
tt0242367	6.1	26
tt0242819	3.8	12
tt0242840	7.7	83
tt0242929	6.3	56
tt0242990	5.8	29
tt0243039	6.2	24
tt0243067	6.3	892
tt0243210	5.8	558
tt0243439	6.2	5
tt0243444	6.2	8
tt0243499	6.1	42
tt0243613	6.1	25
tt0243735	7.3	52
tt0244389	6.7	54
tt0244470	5.8	16
tt0244576	6.3	176
tt0244605	7.4	83
tt0244625	7.1	32
tt0244744	3.5	328
tt0244776	8.3	845
tt0245428	5.8	156
tt0245701	6.9	14
tt0245712	8.0	255800
tt0245743	6.8	28
tt0245979	6.7	13
tt0246007	7.1	447
tt0246037	6.2	440
tt0246212	5.1	22
tt0246359	5.5	288
tt0246713	6.7	36
tt0246815	7.2	426
tt0246996	6.8	5
tt0247006	7.1	26
tt0247563	7.0	8
tt0247902	8.2	3827
tt0248115	4.7	13
tt0248330	7.6	33
tt0248402	5.1	30
tt0248534	4.0	505
tt0248626	5.2	528
tt0248867	4.9	152
tt0249060	7.0	117
tt0249273	6.8	13
tt0249392	5.6	17
tt0249492	7.5	25
tt0249501	7.3	11
tt0249510	8.8	5588
tt0249587	5.3	21
tt0249953	7.4	30
tt0250102	4.4	30
tt0250584	6.6	167
tt0250591	7.8	9
tt0250606	6.9	18
tt0250892	6.4	23
tt0251800	9.1	34
tt0251863	6.2	6
tt0252074	7.2	6
tt0252319	7.6	42
tt0252457	6.3	13
tt0252630	6.6	10
tt0252802	6.5	384
tt0252832	4.2	8
tt0252925	8.4	31
tt0252997	5.6	6
tt0253097	6.2	57
tt0253375	7.6	13
tt0253976	6.0	35
tt0254247	7.4	93
tt0254324	6.6	26
tt0254464	5.5	13
tt0254529	5.2	8
tt0254700	5.9	18
tt0255009	7.7	71
tt0255108	4.1	36
tt0255155	6.6	282
tt0255342	6.6	12
tt0255422	6.5	134
tt0255604	6.1	23
tt0255993	7.2	7
tt0256007	3.0	650
tt0256244	8.5	82
tt0256252	9.2	36
tt0256529	6.7	23
tt0256639	7.5	573
tt0256906	6.9	19
tt0257218	8.3	19
tt0257511	6.0	7
tt0258380	7.9	26
tt0258634	6.3	123
tt0258934	6.5	28
tt0259102	7.2	155
tt0259272	7.5	15
tt0259401	6.5	11
tt0259408	7.0	12
tt0259522	8.0	317
tt0259743	6.0	24
tt0259795	8.1	244
tt0259964	5.1	75
tt0260444	6.7	11
tt0261064	4.9	13
tt0261648	4.1	18
tt0261752	5.0	107
tt0262157	2.8	9
tt0262227	7.3	8
tt0262583	7.5	104
tt0262621	8.8	55
tt0262810	8.3	46
tt0263258	5.0	57
tt0263561	5.7	22
tt0263962	6.3	432
tt0264530	7.1	1941
tt0264560	7.4	48
tt0264699	6.8	18
tt0264701	4.9	21
tt0264881	5.8	7
tt0264903	5.8	27
tt0265110	5.0	7
tt0265281	6.7	39
tt0265322	4.1	62
tt0265580	7.3	133
tt0265678	5.7	11
tt0265731	7.4	21
tt0265846	6.8	10
tt0265968	7.5	97
tt0266030	2.8	17
tt0266546	8.1	70
tt0266651	6.4	7
tt0266692	4.6	38
tt0267018	7.2	25
tt0267099	4.8	17
tt0267385	6.4	61
tt0267693	6.5	457
tt0267710	5.6	72
tt0267790	7.1	58
tt0267830	4.0	94
tt0267917	5.9	9
tt0267923	3.5	178
tt0268168	5.6	109
tt0268337	6.3	16
tt0268467	7.0	133
tt0268566	6.5	227
tt0268656	5.8	98
tt0268695	6.0	131574
tt0268731	7.4	18
tt0269339	6.0	14
tt0269350	8.2	62
tt0269746	7.3	5389
tt0270111	7.2	17
tt0270121	9.0	12
tt0270226	7.4	42
tt0270285	3.5	23
tt0270452	7.9	30
tt0270606	6.6	13
tt0270687	6.5	62
tt0270842	4.2	41
tt0270948	8.9	18
tt0271371	6.2	51
tt0271374	6.9	31
tt0271451	3.4	480
tt0271581	6.5	275
tt0271723	5.5	215
tt0271947	8.6	8
tt0272226	6.0	209
tt0272281	6.0	46
tt0272586	8.1	9
tt0272603	7.3	23
tt0272876	7.3	766
tt0273069	6.7	4042
tt0273432	6.5	35
tt0273607	6.0	648
tt0273685	5.1	88
tt0273907	3.0	1092
tt0273910	4.6	48
tt0273922	5.5	19
tt0274152	7.2	25
tt0274282	6.9	69
tt0274663	7.0	21
tt0274732	5.9	35
tt0275189	6.7	10
tt0275234	5.8	59
tt0275264	7.7	65
tt0275772	3.7	158
tt0276015	6.4	122
tt0276111	4.4	58
tt0276243	8.3	18
tt0276560	6.6	26
tt0276819	7.1	255
tt0276861	7.1	29
tt0276914	6.5	86
tt0276925	4.7	37
tt0277328	7.0	24
tt0277750	7.6	16
tt0277984	6.9	208
tt0278070	6.4	17
tt0278167	6.5	46
tt0278184	4.5	28
tt0278236	2.8	18
tt0278332	6.9	26
tt0278386	7.7	250
tt0278387	6.8	12
tt0278952	4.7	10
tt0280193	4.5	88
tt0280278	5.0	8
tt0280380	6.1	26107
tt0280384	7.7	195
tt0280555	7.0	16
tt0280671	6.7	243
tt0280978	7.7	49
tt0281402	3.5	11
tt0281467	8.2	11
tt0281485	7.2	47
tt0281719	8.8	19
tt0282195	8.7	491
tt0282365	6.9	74
tt0282401	6.3	14
tt0282471	6.9	11
tt0282532	8.4	56
tt0282577	6.8	9
tt0282750	6.4	25
tt0282762	6.6	10
tt0282860	6.2	276
tt0282976	4.8	311
tt0283448	6.6	204
tt0283469	6.5	881
tt0283498	7.1	320
tt0283556	7.9	14
tt0283620	6.9	19
tt0283673	7.0	298
tt0283861	7.5	144
tt0284185	7.2	29
tt0284301	3.4	9
tt0284319	7.3	33
tt0284555	7.8	457
tt0284842	4.0	18
tt0285086	6.3	169
tt0285244	6.5	158
tt0285668	3.7	35
tt0285703	4.0	127
tt0285904	4.6	7
tt0286311	7.3	7
tt0286338	8.0	57
tt0286540	7.6	10
tt0286786	5.8	49
tt0286938	5.9	39
tt0287036	3.9	262
tt0287069	6.9	21
tt0287101	5.9	11
tt0287162	4.6	69
tt0287269	6.2	112
tt0287284	4.6	152
tt0287330	5.5	78
tt0287337	8.3	2472
tt0287453	7.8	132
tt0287913	6.8	6
tt0288180	5.0	37
tt0288457	6.4	30
tt0288579	5.4	15
tt0288614	5.2	31
tt0288678	8.2	23
tt0289247	4.6	9
tt0289278	5.7	237
tt0289519	7.9	9
tt0289579	4.3	10
tt0289767	5.2	27
tt0289944	6.0	8430
tt0290034	9.0	29
tt0290448	7.9	32
tt0290622	7.8	97
tt0290637	7.0	1233
tt0290885	6.5	17
tt0291050	5.0	14
tt0291139	7.9	585
tt0291256	8.0	8
tt0291451	4.6	123
tt0291581	6.6	20
tt0291594	6.0	7
tt0291881	7.1	40
tt0291940	5.4	16
tt0292042	6.9	79
tt0292185	8.2	74
tt0292339	6.5	141
tt0292373	7.9	73
tt0292407	8.2	213
tt0292432	7.5	3803
tt0292550	6.7	77
tt0292582	7.2	14
tt0293168	6.4	26
tt0293445	3.6	83
tt0293614	6.3	23
tt0293654	6.3	751
tt0293703	7.5	565
tt0293784	8.5	370
tt0293791	8.1	60
tt0293846	5.9	47
tt0294100	6.3	152
tt0294256	5.5	73
tt0294700	6.3	8
tt0294902	6.1	8
tt0294949	6.8	303
tt0295009	7.2	131
tt0295030	7.8	80
tt0295074	6.7	33
tt0295405	4.9	431
tt0295529	3.5	566
tt0295608	6.7	54
tt0295627	7.2	38
tt0295705	5.7	81
tt0295733	4.4	563
tt0295761	7.6	5
tt0295779	5.6	7
tt0295881	6.2	7
tt0296056	5.8	24
tt0296308	1.9	23
tt0296481	7.6	62
tt0296517	5.0	26
tt0296963	5.4	12
tt0297130	6.7	142
tt0297450	7.6	374
tt0298041	7.1	12
tt0298457	8.8	335
tt0298515	8.2	429
tt0298524	5.7	92
tt0298694	6.1	143
tt0298792	7.0	50
tt0299033	6.9	23
tt0299411	4.6	13
tt0299491	6.7	27
tt0299492	6.2	304
tt0299539	7.9	34
tt0299865	5.4	243
tt0300153	6.6	78
tt0300653	5.9	186
tt0301414	7.1	7595
tt0301519	7.0	7
tt0301737	7.0	72
tt0301968	5.6	19
tt0302026	5.7	68
tt0302031	6.0	511
tt0302287	5.5	43
tt0303152	7.0	8
tt0304074	5.6	12
tt0304085	8.9	16
tt0304217	8.2	8
tt0304351	8.8	30
tt0304652	9.2	11
tt0304684	5.6	21
tt0304790	6.5	400
tt0304978	5.7	7
tt0305167	6.8	17
tt0305275	9.6	9
tt0305299	5.0	7
tt0305646	7.6	10
tt0305858	4.2	150
tt0306339	5.1	10
tt0306856	7.7	20
tt0306921	9.1	413
tt0307150	7.1	31
tt0307745	8.3	85
tt0307789	8.5	76
tt0307794	8.4	13
tt0307950	6.2	30
tt0308068	5.4	90
tt0308279	5.0	7
tt0308324	4.3	24
tt0308383	6.2	32554
tt0308519	8.4	25
tt0308678	6.4	10
tt0308708	5.6	12
tt0308784	3.6	158
tt0308796	4.7	23
tt0308821	5.9	47
tt0308844	2.6	61
tt0309079	5.6	39
tt0309174	8.3	30
tt0309183	8.4	107
tt0309460	4.5	13
tt0309557	7.1	13
tt0309692	2.3	170
tt0309746	5.3	19
tt0309916	3.6	630
tt0310246	2.6	174
tt0310880	4.0	18
tt0310951	7.5	491
tt0311066	8.7	140
tt0311088	8.0	14
tt0311317	7.3	299
tt0311354	6.2	22
tt0311570	6.2	12
tt0311746	5.7	8
tt0311841	5.7	316
tt0312109	7.2	23176
tt0312136	8.2	10
tt0312268	8.2	22
tt0312287	7.3	20
tt0312500	5.9	11
tt0312578	7.9	48
tt0312682	6.3	14
tt0312928	6.3	307
tt0313422	6.4	79
tt0313633	7.1	15
tt0313681	7.0	62
tt0313802	3.2	593
tt0315025	3.7	86
tt0315253	4.6	356
tt0315309	6.4	32
tt0315323	5.1	313
tt0315664	8.4	36
tt0315800	4.5	12
tt0316232	7.2	12
tt0316405	4.8	21
tt0316458	6.5	14
tt0316620	6.8	78
tt0316621	6.8	8
tt0316623	4.4	6
tt0316640	6.2	5
tt0316738	5.3	28
tt0317196	7.7	26
tt0317434	7.2	13
tt0317836	5.4	44
tt0317995	4.4	21
tt0317999	4.8	8
tt0318279	6.9	21
tt0318481	6.5	12
tt0318735	6.1	9
tt0318956	4.8	281
tt0319048	8.3	88
tt0319075	8.1	404
tt0319155	7.2	15
tt0319235	6.1	34
tt0319577	3.7	6
tt0319623	4.1	15
tt0319787	5.7	49
tt0319803	5.3	243
tt0320099	7.7	15
tt0320270	6.9	9
tt0320375	6.2	6
tt0320697	6.3	8
tt0320788	5.8	24
tt0321623	8.1	14
tt0322262	6.1	84
tt0322660	7.4	699
tt0322864	6.8	23
tt0323033	5.9	24778
tt0323143	4.3	14
tt0323175	6.0	7
tt0323199	7.2	17
tt0323279	5.4	236
tt0323383	8.2	186
tt0323832	4.6	6
tt0323898	3.2	59
tt0324441	7.9	24
tt0324932	6.5	105
tt0325320	8.4	53
tt0325932	7.5	139
tt0325943	7.7	10
tt0326076	7.9	25
tt0326088	4.5	283
tt0326234	9.0	57
tt0326471	7.6	47
tt0326485	6.5	24
tt0327006	7.4	10
tt0327206	6.8	96
tt0327821	4.0	106
tt0328332	5.8	25
tt0328388	6.5	11
tt0328513	6.7	47
tt0329440	7.1	17
tt0329988	4.2	25
tt0330394	7.4	7
tt0330799	5.5	38
tt0331037	7.0	10
tt0331298	2.8	13
tt0331418	7.2	35
tt0331845	8.0	37
tt0331886	5.9	29
tt0332056	5.7	190
tt0332086	5.7	27
tt0332527	8.4	11
tt0332593	6.4	15
tt0332610	8.8	35
tt0332812	6.4	29
tt0333436	6.6	10
tt0333850	6.2	108
tt0333915	5.3	25
tt0335499	7.0	10
tt0335547	7.7	95
tt0335618	7.9	18
tt0335703	7.5	100
tt0336356	9.3	20
tt0336400	6.8	44
tt0336565	5.6	28
tt0337021	5.2	62
tt0337236	4.0	76
tt0337271	7.8	10
tt0337583	8.1	14
tt0337638	6.6	37
tt0337679	6.5	18
tt0338384	6.1	10
tt0338440	6.1	805
tt0338512	7.0	16024
tt0338588	6.5	30
tt0339298	6.0	7
tt0339313	7.8	78
tt0339478	8.2	326
tt0340074	7.6	1184
tt0340231	6.8	54
tt0340268	5.2	42
tt0340312	3.3	277
tt0341158	3.8	14
tt0342474	5.5	33
tt0343311	6.2	27
tt0343355	4.0	126
tt0343538	5.5	17
tt0344322	6.1	13
tt0344337	6.7	171
tt0344533	8.5	19
tt0344549	6.0	6
tt0344564	5.9	41
tt0344637	6.3	18
tt0344713	8.2	24
tt0344864	5.0	11414
tt0344910	8.5	93
tt0345159	5.6	11
tt0345230	5.6	13
tt0345462	8.2	6
tt0345538	6.2	55
tt0346229	4.6	29
tt0346231	6.8	40
tt0346338	7.7	26
tt0346478	6.6	90
tt0346512	6.2	31
tt0346513	5.9	292
tt0346914	4.8	11
tt0346962	7.1	90
tt0347039	7.1	34
tt0347060	7.1	29
tt0347067	6.9	13
tt0347290	8.5	40
tt0347310	7.2	16
tt0347317	7.7	13
tt0347393	6.4	24
tt0347920	5.5	65
tt0349005	6.4	126
tt0349354	5.3	9
tt0349479	7.7	14
tt0349488	5.9	68
tt0349727	5.9	77
tt0350580	7.1	41
tt0350584	4.5	8
tt0350692	6.4	231
tt0350716	6.6	13
tt0350749	7.5	122
tt0350778	4.1	21
tt0350813	6.5	24
tt0350908	4.4	22
tt0351032	6.3	25
tt0351240	6.6	32
tt0351419	6.5	8
tt0351461	7.3	9658
tt0351941	6.4	13
tt0351956	6.2	15
tt0352074	6.7	82
tt0352158	4.5	7
tt0352213	5.9	9
tt0352364	6.4	13
tt0352450	5.2	5
tt0352524	5.6	1216
tt0352813	6.6	7
tt0352857	9.0	22
tt0353085	8.6	18
tt0353302	4.3	26
tt0353326	7.8	28
tt0353347	7.2	853
tt0353591	6.4	26
tt0353921	5.9	20
tt0354141	6.4	61
tt0354152	5.9	61
tt0354405	5.6	63
tt0354422	8.1	10
tt0354904	6.8	7
tt0354951	5.7	13
tt0355136	8.7	14
tt0355254	7.1	8
tt0355654	5.0	48
tt0356247	4.1	10
tt0356312	6.6	26
tt0356736	6.0	13
tt0357023	6.8	28
tt0357119	6.9	42
tt0357144	6.5	17
tt0357386	7.2	14
tt0358464	7.7	15
tt0358480	2.7	326
tt0358926	6.5	47
tt0359029	7.2	5
tt0359110	5.8	113
tt0359380	6.3	9
tt0359604	7.7	27
tt0359713	7.0	27
tt0359728	5.2	25
tt0359841	6.1	206
tt0360057	7.1	47
tt0360246	5.3	109
tt0360321	7.7	120
tt0360487	3.8	14
tt0360706	6.5	8
tt0361202	7.5	55
tt0361206	7.2	26
tt0361437	6.3	101
tt0361632	4.3	14
tt0361716	5.9	14
tt0361950	7.4	16
tt0362445	5.6	80
tt0362716	4.4	85
tt0362804	6.2	596
tt0363263	6.9	1151
tt0363360	8.1	63
tt0363693	8.2	7
tt0363712	8.8	6
tt0363823	7.6	13
tt0363840	6.0	7
tt0364075	7.3	25
tt0364576	7.2	11
tt0364801	8.2	2995
tt0365180	5.7	47
tt0365189	8.5	11
tt0365334	6.7	169
tt0365420	8.3	12
tt0365498	9.5	11524
tt0365583	6.4	9
tt0365902	7.5	7
tt0366468	8.6	6
tt0367362	1.7	25
tt0367927	5.8	59
tt0368099	7.0	24
tt0368510	1.7	19
tt0368567	6.8	48
tt0368767	7.0	12
tt0369165	5.9	15
tt0369424	4.0	238
tt0370218	7.9	32
tt0370372	7.5	6
tt0370458	6.8	10
tt0370577	8.5	52
tt0371157	6.2	181
tt0371180	6.1	81
tt0371300	6.4	86
tt0371414	6.8	12
tt0372020	6.1	99
tt0372071	7.8	17
tt0372141	7.6	8
tt0372615	7.6	11
tt0372808	6.0	71
tt0372840	7.2	15
tt0373543	7.5	64
tt0373893	5.6	86
tt0374381	7.8	61
tt0374532	4.5	13
tt0375392	6.1	27
tt0375410	7.2	6
tt0375821	6.6	53
tt0376943	6.6	51
tt0376984	7.5	26
tt0377033	7.5	21
tt0377100	4.0	5276
tt0377135	5.7	8
tt0378354	7.0	96
tt0378411	7.9	11
tt0378474	7.1	38
tt0379028	7.7	22
tt0379329	7.1	27
tt0379564	5.7	42
tt0379698	7.6	56
tt0380164	5.6	2075
tt0380680	7.7	25
tt0380726	5.5	1402
tt0380729	6.8	14
tt0380752	5.4	74
tt0380821	6.3	45
tt0381174	7.8	34
tt0381360	5.6	43
tt0381740	7.4	595
tt0381872	4.3	20
tt0381882	8.5	32
tt0381943	8.2	64
tt0382114	7.1	279
tt0382297	6.3	9
tt0382604	5.2	20
tt0382630	4.1	39
tt0382853	5.0	8
tt0382880	5.1	11
tt0383166	6.8	28
tt0383386	4.8	117
tt0383530	5.2	6
tt0383844	5.9	77
tt0384202	7.0	26
tt0384389	5.5	38
tt0384442	6.9	61
tt0384827	6.9	10
tt0385274	6.8	118
tt0385346	4.6	250
tt0386867	8.5	157
tt0386995	4.3	14
tt0387074	8.7	102
tt0387489	7.6	11
tt0387500	9.0	10
tt0387578	7.9	8
tt0387605	6.2	28
tt0388061	6.2	12
tt0388286	5.0	91
tt0388289	4.0	28
tt0388304	5.6	8
tt0388434	4.6	30
tt0388467	5.1	39
tt0388621	8.8	16
tt0388746	7.8	11
tt0388763	4.4	103
tt0388842	7.1	19
tt0388887	6.7	53
tt0389147	7.3	37
tt0389153	7.4	1298
tt0389213	7.1	99
tt0389257	6.3	101
tt0389510	8.4	45
tt0389518	8.0	8
tt0389778	6.2	273
tt0390022	7.2	67460
tt0390037	4.8	8
tt0390133	7.2	21
tt0390143	4.4	8
tt0390162	7.6	12
tt0390667	5.2	169
tt0391512	8.1	12
tt0391683	8.0	2589
tt0391736	6.1	102
tt0392278	6.4	7
tt0392354	5.5	33
tt0392452	6.7	26
tt0392907	8.0	29
tt0392984	6.9	8
tt0393252	5.6	24
tt0393626	6.8	8
tt0393710	4.5	10
tt0394345	5.7	167
tt0394428	8.1	397
tt0394948	7.4	61
tt0395205	7.4	9
tt0395293	7.2	482
tt0395618	5.2	7
tt0396006	6.2	35
tt0396254	7.2	13
tt0396260	7.0	69
tt0396401	3.6	1379
tt0396473	6.7	9
tt0396555	6.8	113568
tt0396618	4.8	18
tt0396810	6.0	5
tt0396882	6.9	304
tt0396888	7.8	16
tt0397161	7.3	71
tt0397367	5.8	230
tt0397419	5.5	149
tt0397464	6.2	80
tt0397497	7.4	35
tt0397869	7.4	105
tt0398201	8.0	11
tt0398287	7.5	6
tt0398793	7.0	24
tt0398868	8.4	1910
tt0399318	6.2	19
tt0399479	7.8	11
tt0399707	6.5	12
tt0399733	6.0	10
tt0399838	4.6	22
tt0399990	6.3	294
tt0400488	7.8	32
tt0400667	4.4	96
tt0400965	6.1	8
tt0401018	7.7	13
tt0401248	7.1	3325
tt0401280	6.5	10
tt0401815	5.0	11218
tt0401949	5.6	240
tt0401972	9.0	6
tt0403338	6.7	8
tt0403462	8.0	142
tt0403707	4.1	13
